ticker,f_rsi2,f_rsi14,f_atr_pct,f_pullback,f_vs_sma50,f_vs_sma200,f_trend_spread,f_adx,f_dvol_musd,f_down_days,signal_date,entry_date,exit_date,days,entry,stop,exit,stop_dist_pct,r,gross_pct,mae_pct,reason,score,cost_pct_margin
LRCX,5.0,42.3,3.55,12.04,-1.46,24.53,26.37,32.1,640.0,3,2020-02-24,2020-02-25,2020-02-25,1,30.58,28.98,28.98,5.23,-1.025,-5.23,0.0,stop,69.6,1.3
CRM,7.8,51.5,2.35,3.84,4.69,16.54,11.32,35.3,829.0,2,2020-02-24,2020-02-25,2020-02-26,2,188.47,177.92,176.54,5.6,-1.159,-6.33,-4.8,gap,58.8,1.6
NVO,5.6,42.9,1.66,6.26,0.61,12.57,11.89,34.9,78.0,2,2020-02-25,2020-02-26,2020-02-27,2,30.67,29.92,29.92,2.46,-1.065,-2.46,-0.95,stop,71.5,1.6
AMZN,3.1,34.7,2.91,13.2,-2.89,1.83,4.87,35.3,10988.0,2,2020-02-28,2020-03-02,2020-03-09,6,95.32,90.01,88.69,5.58,-1.298,-6.96,-1.94,gap,46.0,2.8
NFLX,7.7,41.0,4.56,10.65,-2.41,7.14,9.78,25.4,2439.0,3,2020-03-09,2020-03-10,2020-03-12,3,35.75,33.37,32.65,6.64,-1.334,-8.66,-3.55,gap,55.5,1.9
INTC,8.4,49.4,5.52,7.29,-1.0,2.36,3.4,19.2,1799.0,3,2020-04-21,2020-04-22,2020-05-08,13,58.6,53.94,59.67,7.96,0.168,1.83,-4.27,tiempo,50.7,4.9
MSFT,12.6,53.2,4.36,6.04,2.58,11.21,8.41,27.8,9124.0,2,2020-04-21,2020-04-22,2020-05-08,13,173.67,160.84,184.68,7.39,0.792,6.34,-2.46,tiempo,52.0,4.9
AMZN,11.2,60.7,3.47,3.99,14.05,23.01,7.86,34.0,12868.0,2,2020-04-28,2020-04-29,2020-05-15,13,118.68,111.45,120.49,6.09,0.171,1.53,-4.93,tiempo,48.0,4.9
NVO,10.0,56.2,2.71,3.22,5.83,12.51,6.31,19.0,153.0,2,2020-04-29,2020-04-30,2020-05-18,13,31.74,30.29,31.89,4.56,-0.0,0.49,-2.66,tiempo,40.7,4.9
LLY,7.0,55.0,3.59,5.71,8.54,22.65,13.0,28.9,564.0,3,2020-05-01,2020-05-04,2020-05-20,13,154.65,146.38,153.13,5.35,-0.275,-0.98,-2.19,tiempo,62.6,4.9
AMD,1.4,46.0,5.9,12.45,3.59,23.15,18.88,18.6,4252.0,3,2020-05-01,2020-05-04,2020-05-20,13,51.95,47.53,56.39,8.5,0.948,8.55,-4.27,tiempo,62.7,4.9
JNJ,2.6,54.3,2.92,4.66,6.67,7.92,1.17,23.8,1588.0,3,2020-05-04,2020-05-05,2020-05-21,13,149.08,142.59,146.71,4.36,-0.478,-1.59,-3.23,tiempo,48.4,4.9
ASML,17.2,53.7,3.59,3.34,7.93,9.93,1.85,16.5,216.0,3,2020-05-13,2020-05-14,2020-06-02,13,301.47,273.85,334.73,9.16,1.151,11.03,-6.02,tiempo,24.3,4.9
COST,9.5,45.2,2.41,4.12,-0.65,0.54,1.19,9.4,869.0,3,2020-05-15,2020-05-18,2020-06-04,13,301.72,290.91,310.75,3.58,0.699,2.99,-0.75,tiempo,48.0,4.9
JNJ,3.0,43.7,2.36,6.43,1.99,4.15,2.11,13.4,1104.0,3,2020-05-22,2020-05-26,2020-06-11,13,146.29,141.18,141.18,3.49,-1.14,-3.49,-2.24,stop,62.9,4.9
NOW,12.0,56.9,4.58,4.87,17.09,27.6,8.98,24.1,897.0,2,2020-05-27,2020-05-28,2020-06-15,13,75.61,69.58,78.5,7.98,0.418,3.82,-2.91,tiempo,46.5,4.9
AMD,12.2,48.3,4.85,6.47,3.89,24.53,19.86,11.7,3343.0,2,2020-05-27,2020-05-28,2020-06-15,13,53.28,48.58,54.68,8.82,0.242,2.63,-3.81,tiempo,62.8,4.9
NVO,4.0,48.2,2.19,3.21,3.29,9.33,5.85,16.8,87.0,2,2020-05-27,2020-05-28,2020-06-15,13,32.08,30.63,32.69,4.54,0.307,1.89,-0.48,tiempo,51.7,4.9
AMZN,13.4,56.0,2.75,3.5,8.86,24.91,14.74,27.5,10771.0,3,2020-05-27,2020-05-28,2020-06-11,11,120.68,115.72,128.13,4.11,1.396,6.18,-1.46,stop,55.9,4.3
LLY,0.3,37.4,3.15,8.5,-1.64,12.86,14.75,18.9,457.0,3,2020-05-27,2020-05-28,2020-06-15,13,148.17,141.28,141.28,4.65,-1.105,-4.65,-4.52,stop,80.7,4.9
NVDA,15.7,59.3,4.57,5.97,18.06,45.08,22.89,30.1,5061.0,3,2020-05-28,2020-05-29,2020-06-16,13,8.76,7.61,9.07,13.13,0.23,3.52,-3.14,tiempo,53.8,4.9
ASML,4.3,55.6,3.1,6.81,10.27,19.39,8.27,27.7,265.0,2,2020-06-11,2020-06-12,2020-06-30,13,346.26,321.44,368.03,7.17,0.809,6.29,-2.78,tiempo,63.0,4.9
MRVL,4.8,61.1,4.09,7.34,19.03,30.56,9.68,36.7,384.0,2,2020-06-11,2020-06-12,2020-06-30,13,34.51,31.2,35.06,9.6,0.115,1.59,-5.42,tiempo,62.9,4.9
LLY,14.7,54.1,3.32,4.08,1.59,17.89,16.05,19.7,744.0,2,2020-06-24,2020-06-25,2020-07-14,13,159.79,138.64,163.88,13.24,0.156,2.56,-1.93,tiempo,60.3,4.9
NVO,13.5,49.7,2.14,3.62,1.19,10.74,9.43,15.8,93.0,3,2020-06-30,2020-07-01,2020-07-20,13,32.83,31.77,34.23,3.2,1.184,4.28,-1.66,tiempo,50.3,4.9
COHR,22.3,43.3,5.79,13.26,1.4,26.42,24.67,23.2,105.0,2,2020-07-02,2020-07-06,2020-07-22,13,45.2,41.37,45.25,8.47,-0.045,0.11,-6.66,tiempo,59.7,4.9
NFLX,43.3,66.3,4.11,4.64,15.96,43.22,23.51,28.3,3971.0,3,2020-07-15,2020-07-16,2020-08-03,13,52.9,44.97,49.86,14.99,-0.416,-5.74,-11.62,tiempo,51.8,4.9
IGV,13.6,51.9,2.53,5.36,4.47,18.66,13.58,17.9,282.0,1,2020-07-16,2020-07-17,2020-08-04,13,57.04,54.88,60.16,3.78,1.343,5.47,-1.24,tiempo,58.6,4.9
CRM,7.9,47.8,3.16,7.59,2.27,11.06,8.6,22.9,1135.0,2,2020-07-16,2020-07-17,2020-08-04,13,187.14,178.33,201.41,4.71,1.456,7.63,-2.02,tiempo,64.6,4.9
MSFT,6.0,52.0,2.63,5.34,4.9,21.49,15.82,29.1,6924.0,3,2020-07-17,2020-07-20,2020-08-05,13,205.04,197.03,212.94,3.91,1.118,3.85,-3.67,tiempo,72.8,4.9
AMZN,4.3,57.8,3.47,7.44,11.72,40.98,26.19,48.7,16010.0,3,2020-07-17,2020-07-20,2020-08-05,13,151.2,143.5,160.25,5.09,1.079,5.99,-4.5,tiempo,74.1,4.9
MS,8.9,53.9,3.07,4.67,6.6,9.05,2.3,25.7,651.0,3,2020-07-24,2020-07-27,2020-07-31,5,50.8,48.49,48.49,4.54,-1.055,-4.54,-4.43,stop,40.1,2.5
LLY,2.9,44.8,2.41,5.67,1.0,14.94,13.8,20.5,426.0,3,2020-07-24,2020-07-27,2020-07-30,4,161.47,155.69,155.69,3.58,-1.061,-3.58,-1.78,stop,81.4,2.2
ASML,11.6,46.8,3.12,7.35,3.42,23.01,18.95,27.0,341.0,2,2020-07-24,2020-07-27,2020-07-30,4,377.99,360.76,355.85,4.56,-1.333,-5.86,-4.31,gap,69.3,2.2
AVGO,4.9,45.5,2.57,4.89,0.72,5.03,4.29,13.6,554.0,3,2020-07-24,2020-07-27,2020-08-12,13,31.09,29.91,33.36,3.79,1.586,7.31,-1.58,tiempo,62.9,4.9
NVO,12.1,49.4,1.85,3.42,0.79,9.57,8.71,12.6,71.0,2,2020-07-24,2020-07-27,2020-08-04,7,33.54,32.16,32.12,4.14,-1.106,-4.26,-2.98,gap,49.6,3.1
MRVL,3.0,47.4,3.54,8.67,3.12,28.94,25.04,15.9,276.0,3,2020-07-24,2020-07-27,2020-08-12,13,35.52,33.66,35.28,5.23,-0.223,-0.68,-3.1,tiempo,76.8,4.9
LITE,14.9,56.1,3.83,3.43,8.39,12.77,4.04,16.4,150.0,1,2020-07-24,2020-07-27,2020-08-12,13,87.0,77.11,92.97,11.36,0.561,6.86,-2.3,tiempo,27.2,4.9
QCOM,6.7,45.7,2.72,4.96,1.86,7.09,5.14,18.9,641.0,2,2020-07-24,2020-07-27,2020-08-12,13,90.29,86.66,115.79,4.02,4.139,28.24,-1.14,tiempo,58.0,4.9
META,4.0,44.1,3.44,5.99,-0.89,13.38,14.39,13.7,6687.0,3,2020-07-24,2020-07-27,2020-08-11,12,233.49,221.6,256.99,5.09,1.648,10.07,-1.92,stop,79.6,4.6
AMAT,6.0,47.2,3.22,5.61,2.3,7.11,4.71,17.9,377.0,2,2020-07-24,2020-07-27,2020-08-12,13,61.63,58.7,66.5,4.76,1.477,7.9,-0.84,tiempo,56.4,4.9
LRCX,14.9,59.1,3.43,4.49,12.71,22.49,8.67,31.8,574.0,2,2020-07-24,2020-07-27,2020-08-12,13,34.8,32.9,38.15,5.45,1.543,9.63,-0.38,tiempo,44.0,4.9
GOOGL,13.6,53.4,2.58,3.62,3.78,11.67,7.6,25.9,2954.0,2,2020-07-24,2020-07-27,2020-07-31,5,75.77,72.86,72.86,3.85,-1.065,-3.85,-1.34,stop,47.2,2.5
AAPL,7.3,50.1,2.74,5.84,5.56,24.82,18.24,40.3,12454.0,2,2020-07-24,2020-07-27,2020-08-12,13,93.71,88.64,113.01,5.41,2.562,20.6,-0.49,tiempo,72.0,4.9
ASML,6.4,41.1,3.25,10.86,-2.2,17.26,19.9,23.2,382.0,3,2020-07-31,2020-08-03,2020-08-19,13,362.16,344.89,374.94,4.77,0.637,3.53,-0.72,tiempo,69.7,4.9
ORCL,13.3,47.4,1.56,3.44,0.45,3.31,2.85,7.9,588.0,3,2020-08-07,2020-08-10,2020-08-13,4,55.24,53.95,53.91,2.34,-1.123,-2.41,-2.3,gap,40.9,2.2
COHR,8.4,57.7,4.14,3.7,5.87,38.03,30.38,23.1,79.0,3,2020-08-10,2020-08-11,2020-08-14,4,52.43,45.82,45.82,12.6,-1.017,-12.6,-8.05,stop,53.7,2.2
PANW,13.2,56.5,2.76,4.01,6.36,15.5,8.59,28.5,185.0,3,2020-08-11,2020-08-12,2020-08-28,13,43.49,40.68,42.44,6.48,-0.448,-2.41,-3.4,tiempo,42.4,4.9
GOOGL,16.0,46.8,2.45,5.39,0.29,8.35,8.04,15.1,2530.0,3,2020-08-11,2020-08-12,2020-08-28,13,75.52,72.34,81.97,4.22,1.646,8.54,-1.68,tiempo,58.1,4.9
NVDA,6.1,57.9,3.29,4.28,9.64,49.39,36.25,24.9,3564.0,3,2020-08-11,2020-08-12,2020-08-28,13,11.14,10.22,13.15,8.2,1.792,18.06,-1.6,tiempo,65.9,4.9
TSM,6.0,60.4,3.53,6.38,20.4,38.08,14.68,52.1,1196.0,3,2020-08-11,2020-08-12,2020-08-28,13,79.2,75.07,80.44,5.21,0.206,1.57,-4.07,tiempo,70.3,4.9
NFLX,5.1,41.7,3.71,11.46,-1.42,20.96,22.7,17.0,4319.0,3,2020-08-11,2020-08-12,2020-08-28,13,48.09,45.5,52.39,5.4,1.487,8.93,-2.23,tiempo,70.1,4.9
MSFT,7.1,46.4,2.74,6.08,0.73,17.61,16.76,19.0,7968.0,3,2020-08-11,2020-08-12,2020-08-28,13,207.65,197.9,228.91,4.7,1.735,10.24,-1.4,tiempo,81.5,4.9
AMZN,8.4,52.7,3.23,4.48,6.75,38.99,30.19,36.3,15294.0,3,2020-08-11,2020-08-12,2020-08-28,13,157.96,148.84,170.09,5.77,1.33,7.68,-1.83,tiempo,63.6,4.9
AMD,6.0,60.5,5.2,11.34,27.0,53.04,20.5,45.0,6020.0,3,2020-08-11,2020-08-12,2020-08-28,13,80.71,73.1,85.55,9.43,0.584,6.0,-3.92,tiempo,54.6,4.9
EWT,7.9,47.3,1.65,4.31,2.69,11.88,8.95,34.6,234.0,3,2020-08-20,2020-08-21,2020-09-09,13,44.19,43.07,44.5,2.52,0.084,0.7,-1.22,tiempo,55.4,4.9
QCOM,11.2,62.0,3.1,4.43,14.17,29.11,13.09,38.6,1303.0,3,2020-08-20,2020-08-21,2020-09-03,10,110.98,104.05,116.32,6.24,1.071,4.81,-0.93,stop,57.8,4.0
AMAT,3.4,43.8,3.09,7.91,-0.49,7.89,8.42,19.7,488.0,3,2020-08-21,2020-08-24,2020-09-04,10,63.36,60.47,60.47,4.55,-1.088,-4.55,-3.65,stop,71.5,4.0
LRCX,3.2,44.6,3.2,8.19,2.45,20.18,17.3,27.9,564.0,3,2020-08-21,2020-08-24,2020-08-27,4,35.94,34.24,34.24,4.73,-1.047,-4.73,-3.36,stop,79.5,2.2
GLW,15.4,57.3,2.0,3.72,8.98,22.13,12.07,44.7,116.0,3,2020-08-27,2020-08-28,2020-09-03,5,32.73,31.65,31.65,3.29,-1.076,-3.29,-2.41,stop,44.9,2.5
TSM,17.2,55.9,2.65,3.06,10.94,35.87,22.48,40.3,666.0,3,2020-08-31,2020-09-01,2020-09-18,13,80.12,75.56,80.23,5.69,-0.062,0.14,-3.62,tiempo,51.9,4.9
IGV,4.2,42.8,3.01,11.41,-0.68,16.16,16.95,25.3,314.0,3,2020-09-08,2020-09-09,2020-09-25,13,60.64,57.96,61.61,4.41,0.252,1.6,-3.73,tiempo,71.4,4.9
JNJ,9.2,41.3,2.0,4.27,-0.45,1.87,2.33,12.3,915.0,3,2020-09-08,2020-09-09,2020-09-17,7,150.89,146.31,146.31,3.04,-1.102,-3.04,-2.9,stop,49.7,3.1
NVDA,8.1,46.9,5.14,16.96,6.2,49.54,40.81,41.2,7730.0,3,2020-09-08,2020-09-09,2020-09-25,13,12.55,11.58,12.87,7.72,0.271,2.58,-5.21,tiempo,44.2,4.9
TXN,7.7,44.9,2.3,7.86,1.11,10.59,9.38,29.1,515.0,3,2020-09-08,2020-09-09,2020-09-25,13,138.71,134.01,138.32,3.39,-0.228,-0.28,-3.31,tiempo,68.4,4.9
AMZN,3.9,42.8,3.52,10.81,-0.13,33.29,33.47,35.8,14768.0,3,2020-09-08,2020-09-09,2020-09-11,3,162.54,154.23,154.23,5.11,-1.037,-5.11,-2.47,stop,79.5,1.9
ORCL,11.9,45.5,2.22,6.28,-1.05,3.4,4.5,23.1,673.0,3,2020-09-08,2020-09-09,2020-09-25,13,56.16,54.32,59.8,3.28,1.59,6.48,-0.53,tiempo,54.1,4.9
DELL,17.2,57.2,3.17,6.31,7.53,30.42,21.28,37.0,147.0,3,2020-09-08,2020-09-09,2020-09-25,13,33.24,30.43,33.31,8.44,-0.033,0.21,-2.84,tiempo,56.9,4.9
QCOM,4.6,46.4,3.39,10.89,5.76,25.67,18.82,38.5,1116.0,3,2020-09-08,2020-09-09,2020-09-21,9,113.88,108.3,108.3,4.9,-1.076,-4.9,-3.58,stop,64.2,3.7
NOW,5.8,45.6,3.98,11.32,1.0,26.14,24.88,21.7,828.0,3,2020-09-08,2020-09-09,2020-09-25,13,90.55,85.26,95.99,5.84,0.946,6.02,-2.86,tiempo,70.5,4.9
AAPL,4.3,44.4,4.73,15.92,5.09,36.95,30.31,48.8,24448.0,2,2020-09-08,2020-09-09,2020-09-17,7,118.99,109.82,109.72,7.71,-1.051,-7.79,-7.56,gap,52.5,3.1
COST,9.8,47.5,1.95,5.57,2.02,9.36,7.19,31.2,654.0,3,2020-09-08,2020-09-09,2020-09-18,8,344.92,335.02,335.02,2.87,-1.118,-2.87,-2.56,stop,57.5,3.4
GOOGL,8.6,43.5,3.0,11.28,-0.68,9.27,10.03,31.9,2649.0,3,2020-09-08,2020-09-09,2020-09-17,7,77.78,74.34,74.29,4.41,-1.086,-4.48,-4.02,gap,59.1,3.1
NVO,10.0,41.7,1.71,3.37,-1.87,4.38,6.36,11.3,53.0,2,2020-09-08,2020-09-09,2020-09-25,13,33.21,31.98,34.53,3.69,1.158,3.99,-1.22,tiempo,51.6,4.9
AMD,4.7,46.3,5.43,14.63,9.13,43.67,31.65,31.1,4595.0,3,2020-09-08,2020-09-09,2020-09-11,3,81.88,75.47,75.47,7.83,-1.024,-7.83,-4.27,stop,48.7,1.9
META,10.6,46.0,3.93,12.27,3.17,23.16,19.38,33.3,7069.0,2,2020-09-11,2020-09-14,2020-09-17,4,271.39,255.67,255.67,5.79,-1.038,-5.79,-3.54,stop,56.3,2.2
HPQ,3.2,43.3,3.22,7.61,-0.27,0.19,0.46,24.5,237.0,3,2020-09-21,2020-09-22,2020-10-08,13,18.58,17.69,19.4,4.77,0.823,4.41,-4.04,tiempo,58.3,4.9
AVGO,4.1,51.6,3.05,6.19,5.34,17.74,11.77,36.2,859.0,3,2020-09-21,2020-09-22,2020-10-08,13,35.64,34.03,37.33,4.51,0.946,4.76,-2.27,tiempo,68.5,4.9
BRK-B,7.5,39.9,1.88,5.85,0.19,3.56,3.36,32.5,1218.0,2,2020-09-24,2020-09-25,2020-10-13,13,210.23,204.35,212.31,2.8,0.178,0.99,-1.62,tiempo,64.1,4.9
LLY,9.6,44.9,2.17,3.48,-2.88,1.18,4.18,12.4,575.0,3,2020-09-24,2020-09-25,2020-10-01,5,149.66,144.82,144.82,3.23,-1.077,-3.23,-3.07,stop,42.7,2.5
ORCL,8.2,51.4,2.51,3.46,3.08,9.23,5.97,32.7,1186.0,2,2020-10-02,2020-10-05,2020-10-21,13,59.52,57.3,59.67,3.73,-0.064,0.25,-0.72,tiempo,52.4,4.9
NVO,14.2,54.1,1.91,4.14,4.16,10.64,6.22,24.1,71.0,3,2020-10-15,2020-10-16,2020-10-27,8,35.47,34.04,34.04,4.03,-1.084,-4.03,-2.44,stop,38.3,3.4
CRM,9.2,55.8,3.15,3.5,7.27,35.29,26.12,23.1,1221.0,3,2020-10-15,2020-10-16,2020-10-26,7,260.52,245.59,245.3,5.73,-1.073,-5.84,-5.52,gap,59.8,3.1
JNJ,13.6,47.3,1.76,3.06,-1.12,1.24,2.38,11.2,997.0,3,2020-10-15,2020-10-16,2020-10-21,4,147.9,144.02,144.02,2.62,-1.084,-2.62,-2.56,stop,37.6,2.2
TSM,9.3,57.1,2.57,4.63,6.4,38.13,29.82,32.1,684.0,3,2020-10-16,2020-10-19,2020-11-04,13,88.59,81.1,89.45,8.45,0.057,0.97,-6.13,tiempo,64.3,4.9
GS,10.6,52.7,2.47,3.94,1.14,2.28,1.14,21.5,674.0,3,2020-10-19,2020-10-20,2020-10-26,5,207.91,198.88,198.88,4.34,-1.058,-4.34,-2.84,stop,45.4,2.5
META,6.1,46.9,3.03,5.34,-2.55,16.61,19.66,13.4,4968.0,3,2020-10-19,2020-10-20,2020-11-05,13,268.55,253.24,294.68,5.7,1.517,9.73,-4.17,tiempo,74.6,4.9
TSLA,6.9,49.4,5.31,8.53,2.61,81.8,77.18,10.7,20878.0,3,2020-10-20,2020-10-21,2020-10-30,8,143.92,132.72,132.72,7.78,-1.044,-7.78,-5.96,stop,69.9,3.4
ASML,14.9,53.1,2.61,4.98,2.75,16.94,13.81,14.0,269.0,2,2020-10-20,2020-10-21,2020-10-26,4,389.27,369.62,369.62,5.05,-1.044,-5.05,-3.89,stop,59.2,2.2
LRCX,13.4,60.3,3.08,3.17,6.03,18.82,12.06,26.7,530.0,2,2020-10-20,2020-10-21,2020-10-28,6,36.85,34.13,33.69,7.39,-1.197,-8.57,-7.05,gap,45.8,2.8
AMZN,7.8,47.1,3.39,7.76,-1.56,23.0,24.95,14.1,16078.0,2,2020-10-22,2020-10-23,2020-10-30,6,159.94,151.86,151.86,5.05,-1.055,-5.05,-1.84,stop,79.0,2.8
NOW,4.8,55.8,2.84,3.6,5.98,31.64,24.21,19.0,520.0,3,2020-10-22,2020-10-23,2020-10-28,4,102.71,98.41,97.39,4.19,-1.289,-5.18,-4.1,gap,66.0,2.2
AMAT,8.5,51.4,2.68,4.62,1.11,6.36,5.19,15.8,402.0,2,2020-10-22,2020-10-23,2020-10-26,2,62.15,59.67,59.67,3.99,-1.04,-3.99,-2.4,stop,55.7,1.6
AAPL,11.9,47.6,3.3,7.52,-2.02,27.8,30.44,14.6,15073.0,2,2020-10-26,2020-10-27,2020-10-30,4,116.55,110.85,110.85,4.89,-1.045,-4.89,-4.68,stop,74.4,2.2
F,8.4,55.7,3.13,6.21,7.77,17.14,8.7,30.0,463.0,3,2020-10-28,2020-10-29,2020-11-16,13,8.17,7.32,8.8,10.38,0.696,7.71,-6.85,tiempo,55.9,4.9
GOOGL,11.7,46.0,2.97,7.48,-1.79,6.17,8.11,15.0,2696.0,2,2020-10-28,2020-10-29,2020-11-16,13,77.69,74.33,88.7,4.33,2.274,14.17,-2.4,tiempo,59.3,4.9
QCOM,1.4,46.3,2.81,6.39,2.12,30.22,27.52,26.8,833.0,3,2020-10-28,2020-10-29,2020-11-16,13,123.82,118.7,149.07,4.14,3.095,20.39,-1.79,tiempo,88.9,4.9
COST,2.7,41.7,1.88,6.27,0.43,11.13,10.65,23.1,718.0,3,2020-10-30,2020-11-02,2020-11-09,6,363.85,353.75,368.35,2.78,0.872,1.24,-0.86,stop,77.7,2.8
MU,11.6,45.6,3.16,8.59,1.51,1.67,0.16,17.2,776.0,2,2020-11-02,2020-11-03,2020-11-19,13,50.79,48.43,61.83,4.64,2.986,21.74,-1.54,tiempo,43.6,4.9
AAPL,33.9,51.1,3.61,4.31,0.27,26.11,25.77,15.1,14348.0,3,2020-11-10,2020-11-11,2020-11-30,13,117.59,106.48,119.05,9.45,0.08,1.24,-4.25,tiempo,67.2,4.9
NVO,21.0,46.1,2.63,5.86,-1.76,4.51,6.38,20.3,93.0,3,2020-11-10,2020-11-11,2020-11-30,13,33.97,31.43,33.56,7.47,-0.225,-1.19,-3.3,tiempo,47.5,4.9
IGV,14.0,45.2,2.99,6.73,-1.28,14.14,15.62,19.3,315.0,2,2020-11-10,2020-11-11,2020-11-30,13,63.99,59.43,67.54,7.14,0.708,5.54,-1.36,tiempo,67.8,4.9
AVGO,15.9,48.3,3.01,4.66,-0.56,17.85,18.51,21.9,589.0,3,2020-11-10,2020-11-11,2020-11-30,13,37.32,34.22,40.16,8.3,0.857,7.6,-1.32,tiempo,65.0,4.9
MSFT,14.7,48.2,3.15,5.68,-0.19,10.11,10.32,16.4,6707.0,2,2020-11-10,2020-11-11,2020-11-30,13,216.5,198.29,214.07,8.41,-0.192,-1.12,-3.85,tiempo,60.9,4.9
NOW,12.8,44.5,4.38,10.07,-1.61,21.23,23.22,16.5,741.0,2,2020-11-10,2020-11-11,2020-11-30,13,99.94,93.56,106.91,6.38,1.017,6.98,-2.03,tiempo,59.7,4.9
META,14.9,49.3,4.24,7.55,1.0,19.04,17.86,13.7,6267.0,3,2020-11-10,2020-11-11,2020-11-30,13,274.0,255.03,276.97,6.92,0.086,1.08,-3.46,tiempo,66.3,4.9
TSLA,18.8,46.1,4.5,6.85,-2.49,56.3,60.29,9.3,11947.0,3,2020-11-16,2020-11-17,2020-12-04,13,153.39,130.78,199.68,14.74,1.741,30.18,-5.9,tiempo,65.3,4.9
NVDA,10.7,45.1,3.91,11.02,-2.64,29.67,33.18,16.7,5315.0,2,2020-11-24,2020-11-25,2020-12-14,13,13.16,12.4,13.31,5.77,0.108,1.11,-2.58,tiempo,62.0,4.9
JPM,18.0,60.2,2.79,4.41,12.82,17.71,4.33,32.0,1892.0,3,2020-11-30,2020-12-01,2020-12-17,13,120.72,112.9,119.67,6.48,-0.21,-0.87,-2.16,tiempo,40.2,4.9
MAR,33.9,67.3,3.63,3.09,21.99,32.42,8.55,42.0,438.0,3,2020-11-30,2020-12-01,2020-12-17,13,129.5,118.29,130.29,8.66,0.014,0.61,-2.37,tiempo,39.7,4.9
COST,4.3,44.9,1.82,4.68,0.18,13.23,13.02,15.0,893.0,3,2020-12-04,2020-12-07,2020-12-21,11,375.31,365.13,365.09,2.71,-1.162,-2.72,-2.5,gap,75.6,4.3
MSFT,11.7,44.4,2.0,3.09,-1.43,7.75,9.32,7.0,5398.0,2,2020-12-10,2020-12-11,2020-12-30,13,213.08,206.77,221.68,2.96,1.266,4.04,-1.86,tiempo,52.5,4.9
GOOGL,3.2,53.8,2.29,3.14,6.19,20.61,13.58,24.8,2233.0,3,2020-12-10,2020-12-11,2020-12-21,7,88.75,85.72,85.46,3.42,-1.177,-3.71,-3.38,gap,65.1,3.1
GLW,3.8,44.3,2.43,6.09,0.72,25.3,24.4,25.8,124.0,3,2020-12-11,2020-12-14,2020-12-21,6,36.96,35.28,35.28,4.55,-1.061,-4.55,-3.0,stop,86.6,2.8
TXN,6.9,53.7,2.0,3.64,4.33,22.57,17.49,25.5,627.0,3,2020-12-11,2020-12-14,2020-12-31,13,161.95,157.08,164.13,3.01,0.285,1.35,-1.48,tiempo,65.9,4.9
BRK-B,2.0,51.5,1.5,3.22,3.39,13.45,9.72,21.9,1032.0,3,2020-12-11,2020-12-14,2020-12-14,1,227.68,222.59,222.59,2.24,-1.058,-2.24,0.0,stop,61.6,1.3
MU,14.5,70.3,3.17,3.83,22.47,41.63,15.65,52.6,1286.0,3,2020-12-11,2020-12-14,2020-12-31,13,71.4,63.13,75.18,11.58,0.415,5.29,-3.17,tiempo,53.7,4.9
AVGO,12.3,58.5,2.29,4.15,6.72,27.69,19.65,30.3,630.0,3,2020-12-11,2020-12-14,2020-12-31,13,40.7,39.09,43.78,3.96,1.583,7.58,-0.25,tiempo,58.2,4.9
META,6.7,46.4,3.05,4.86,-0.37,15.67,16.09,9.9,4190.0,3,2020-12-11,2020-12-14,2020-12-31,13,276.48,263.97,273.16,4.53,-0.374,-1.2,-4.29,tiempo,77.3,4.9
VRT,8.9,50.1,3.17,5.83,2.19,29.93,27.15,23.0,57.0,2,2020-12-16,2020-12-17,2021-01-06,13,18.98,18.08,18.08,4.7,-1.104,-4.7,-4.69,stop,71.8,4.9
LNG,8.6,51.8,3.35,5.94,7.44,20.82,12.46,37.5,102.0,3,2020-12-21,2020-12-22,2021-01-11,13,58.08,55.18,67.07,4.99,2.202,15.48,-1.38,tiempo,58.1,4.9
LITE,14.5,54.4,3.38,4.62,4.73,11.59,6.55,15.2,81.0,3,2020-12-21,2020-12-22,2021-01-11,13,90.98,83.98,107.89,7.7,1.894,18.59,-1.11,tiempo,37.6,4.9
XOP,2.8,51.7,4.47,10.06,12.6,16.98,3.89,29.0,589.0,3,2020-12-22,2020-12-23,2021-01-12,13,58.65,54.81,70.62,6.55,2.233,20.41,-2.75,tiempo,46.0,4.9
F,6.3,47.4,2.73,6.98,3.29,31.21,27.04,31.0,594.0,3,2020-12-22,2020-12-23,2021-01-04,7,8.99,8.63,8.63,4.01,-1.077,-4.01,-2.34,stop,84.4,3.1
GE,4.2,57.3,3.6,6.85,15.51,44.98,25.52,45.5,1040.0,3,2020-12-22,2020-12-23,2021-01-12,13,53.63,50.78,58.71,5.32,1.549,9.48,-3.35,tiempo,73.9,4.9
MAR,5.4,52.3,3.15,6.89,9.77,31.2,19.52,36.0,284.0,3,2020-12-22,2020-12-23,2021-01-12,13,127.28,121.31,127.39,4.69,-0.086,0.09,-3.08,tiempo,72.4,4.9
SLB,4.1,49.9,4.29,8.91,12.37,19.12,6.01,25.9,297.0,3,2020-12-22,2020-12-23,2021-01-12,13,21.82,20.44,26.14,6.31,2.242,19.8,-3.16,tiempo,50.8,4.9
QCOM,11.5,49.1,3.03,7.85,3.82,39.98,34.83,26.9,1357.0,3,2020-12-22,2020-12-23,2021-01-12,13,147.63,140.98,154.45,4.5,1.154,4.62,-0.51,tiempo,70.3,4.9
